Lat,Long,Name,Tenths,BendName,BendNumber
39.39936,-93.20175,256.8,8,,
39.39792,-93.20169,256.9,9,,
39.39657,-93.20126,257,0,,
39.39527,-93.20048,257.1,1,,
39.39407,-93.19953,257.2,2,,
39.39291,-93.1984,257.3,3,,
39.39173,-93.19722,257.4,4,,
39.3906,-93.19601,257.5,5,,
39.38928,-93.19462,257.6,6,,
39.38816,-93.19345,257.7,7,,
39.387,-93.19233,257.8,8,,
39.38576,-93.19125,257.9,9,,
39.38454,-93.19036,258,0,,
39.38327,-93.18953,258.1,1,,
39.38196,-93.18878,258.2,2,,
39.38057,-93.1882,258.3,3,,
39.37918,-93.18784,258.4,4,,
39.37774,-93.18759,258.5,5,,
39.37628,-93.18747,258.6,6,,
39.3748,-93.18748,258.7,7,,
39.37335,-93.18762,258.8,8,,
39.37192,-93.18789,258.9,9,,
39.37055,-93.18828,259,0,,
39.36917,-93.18875,259.1,1,,
39.36778,-93.18935,259.2,2,,
39.36647,-93.19002,259.3,3,,
39.36517,-93.19088,259.4,4,,
39.36402,-93.19195,259.5,5,,
39.36299,-93.19329,259.6,6,,
39.36203,-93.19469,259.7,7,,
39.36111,-93.19613,259.8,8,,
39.36022,-93.19763,259.9,9,,
39.35931,-93.19909,260,0,,
39.35842,-93.20058,260.1,1,,
39.35754,-93.20199,260.2,2,,
39.35656,-93.20343,260.3,3,,
39.35556,-93.20477,260.4,4,,
39.35452,-93.20599,260.5,5,,
39.35342,-93.20712,260.6,6,,
39.35227,-93.20819,260.7,7,,
39.35098,-93.20923,260.8,8,,
39.34964,-93.21006,260.9,9,,
39.34835,-93.21071,261,0,,
39.34697,-93.21129,261.1,1,,
39.34553,-93.21184,261.2,2,,
39.34413,-93.2123,261.3,3,,
39.34273,-93.21274,261.4,4,,
39.34131,-93.21314,261.5,5,,
39.3399,-93.21361,261.6,6,,
39.33853,-93.21425,261.7,7,,
39.33728,-93.21496,261.8,8,,
39.33595,-93.21585,261.9,9,,
39.33467,-93.2169,262,0,,
39.3335,-93.21795,262.1,1,,
39.33238,-93.21913,262.2,2,,
39.3313,-93.22036,262.3,3,,
39.33029,-93.22165,262.4,4,,
39.32936,-93.22309,262.5,5,,
39.32851,-93.22459,262.6,6,,
39.32766,-93.22624,262.7,7,,
39.32694,-93.2278,262.8,8,,
39.32633,-93.22949,262.9,9,,
39.32591,-93.23135,263,0,,
39.32566,-93.23324,263.1,1,,
39.32566,-93.23514,263.2,2,,
39.32582,-93.23707,263.3,3,,
39.32604,-93.23885,263.4,4,,
39.3263,-93.24077,263.5,5,,
39.32645,-93.24263,263.6,6,,
39.32652,-93.24449,263.7,7,,
39.32653,-93.24623,263.8,8,,
39.32646,-93.24809,263.9,9,,
39.32629,-93.25015,264,0,,
39.32605,-93.25201,264.1,1,,
39.32574,-93.25383,264.2,2,,
39.32533,-93.25563,264.3,3,,
39.32485,-93.25739,264.4,4,,
39.32431,-93.25912,264.5,5,,
39.32366,-93.26079,264.6,6,,
39.32289,-93.26237,264.7,7,,
39.322,-93.26384,264.8,8,,
39.32096,-93.26506,264.9,9,,
39.31979,-93.26616,265,0,,
39.31847,-93.2672,265.1,1,,
39.31723,-93.26817,265.2,2,,
39.31609,-93.26924,265.3,3,,
39.31495,-93.27046,265.4,4,,
39.31398,-93.27166,265.5,5,,
39.31305,-93.27309,265.6,6,,
39.31218,-93.27459,265.7,7,,
39.31141,-93.27616,265.8,8,,
39.31076,-93.27776,265.9,9,,
39.31011,-93.27956,266,0,,
39.30962,-93.28125,266.1,1,,
39.30919,-93.28313,266.2,2,,
39.30887,-93.28495,266.3,3,,
39.30862,-93.2869,266.4,4,,
39.30848,-93.28876,266.5,5,,
39.30846,-93.29045,266.6,6,,
39.30855,-93.29223,266.7,7,,
39.30879,-93.29421,266.8,8,,
39.30911,-93.29597,266.9,9,,
39.30955,-93.29776,267,0,,
39.30998,-93.2995,267.1,1,,
39.31041,-93.30144,267.2,2,,
39.31076,-93.30313,267.3,3,,
39.3111,-93.30495,267.4,4,,
39.31141,-93.30677,267.5,5,,
39.3117,-93.30871,267.6,6,,
39.31191,-93.31056,267.7,7,,
39.31207,-93.31241,267.8,8,,
39.31218,-93.31425,267.9,9,,
39.31222,-93.31618,268,0,,
39.31221,-93.31801,268.1,1,,
39.31215,-93.31988,268.2,2,,
39.31207,-93.32168,268.3,3,,
39.31191,-93.32366,268.4,4,,
39.31169,-93.3255,268.5,5,,
39.31139,-93.32734,268.6,6,,
39.31102,-93.32912,268.7,7,,
39.31056,-93.33089,268.8,8,,
39.30999,-93.33254,268.9,9,,
39.3093,-93.33422,269,0,,
39.3085,-93.33577,269.1,1,,
39.30757,-93.33723,269.2,2,,
39.3065,-93.33859,269.3,3,,
39.30539,-93.33975,269.4,4,,
39.30421,-93.34079,269.5,5,,
39.30297,-93.34176,269.6,6,,
39.30171,-93.34256,269.7,7,,
39.30039,-93.34326,269.8,8,,
39.29891,-93.34389,269.9,9,,
39.29751,-93.34439,270,0,,
39.29604,-93.3448,270.1,1,,
39.29456,-93.34511,270.2,2,,
39.29312,-93.34523,270.3,3,,
39.29167,-93.34521,270.4,4,,
39.29024,-93.3451,270.5,5,,
39.2888,-93.3449,270.6,6,,
39.28736,-93.34459,270.7,7,,
39.28597,-93.34422,270.8,8,,
39.28455,-93.34374,270.9,9,,
39.28311,-93.34315,271,0,,
39.28168,-93.34246,271.1,1,,
39.2803,-93.3416,271.2,2,,
39.27911,-93.34059,271.3,3,,
39.27801,-93.33942,271.4,4,,
39.277,-93.33818,271.5,5,,
39.27598,-93.33691,271.6,6,,
39.27497,-93.33567,271.7,7,,
39.27389,-93.33441,271.8,8,,
39.27277,-93.3332,271.9,9,,
39.27161,-93.33208,272,0,,
39.2704,-93.331,272.1,1,,
39.26914,-93.33006,272.2,2,,
39.26782,-93.32925,272.3,3,,
39.26645,-93.32857,272.4,4,,
39.26504,-93.32812,272.5,5,,
39.2636,-93.32783,272.6,6,,
39.26218,-93.32765,272.7,7,,
39.26068,-93.32755,272.8,8,,
39.25919,-93.32754,272.9,9,,
39.25773,-93.32761,273,0,,
39.25629,-93.32782,273.1,1,,
39.25476,-93.32829,273.2,2,,
39.2534,-93.32905,273.3,3,,
39.25213,-93.32995,273.4,4,,
39.25094,-93.33099,273.5,5,,
39.24986,-93.33225,273.6,6,,
39.24897,-93.33377,273.7,7,,
39.24825,-93.33542,273.8,8,,
39.24766,-93.33708,273.9,9,,
39.24715,-93.33877,274,0,,
39.24666,-93.34061,274.1,1,,
39.24622,-93.34238,274.2,2,,
39.24582,-93.34419,274.3,3,,
39.2454,-93.34602,274.4,4,,
39.245,-93.34787,274.5,5,,
39.24459,-93.34956,274.6,6,,
39.24412,-93.35132,274.7,7,,
39.24352,-93.35321,274.8,8,,
39.24293,-93.35483,274.9,9,,
39.24222,-93.35646,275,0,,
39.24141,-93.35802,275.1,1,,
39.24047,-93.35946,275.2,2,,
39.23945,-93.36069,275.3,3,,
39.23826,-93.36191,275.4,4,,
39.23715,-93.36302,275.5,5,,
39.23606,-93.36424,275.6,6,,
39.23503,-93.36551,275.7,7,,
39.23402,-93.36686,275.8,8,,
39.23308,-93.36828,275.9,9,,
39.23222,-93.36973,276,0,,
39.23143,-93.37123,276.1,1,,
39.23067,-93.37284,276.2,2,,
39.23,-93.37448,276.3,3,,
39.22939,-93.37612,276.4,4,,
39.22886,-93.3779,276.5,5,,
39.2284,-93.37966,276.6,6,,
39.22801,-93.38146,276.7,7,,
39.22768,-93.38328,276.8,8,,
39.22737,-93.38508,276.9,9,,
39.22709,-93.38694,277,0,,
39.22684,-93.38872,277.1,1,,
39.2266,-93.39056,277.2,2,,
39.22639,-93.3924,277.3,3,,
39.22621,-93.39429,277.4,4,,
39.22608,-93.39628,277.5,5,,
39.22603,-93.39814,277.6,6,,
39.22609,-93.40004,277.7,7,,
39.22626,-93.40188,277.8,8,,
39.22656,-93.40371,277.9,9,,
39.227,-93.40547,278,0,,
39.22753,-93.40709,278.1,1,,
39.22822,-93.40874,278.2,2,,
39.22906,-93.41027,278.3,3,,
39.23003,-93.41157,278.4,4,,
39.23114,-93.4128,278.5,5,,
39.2323,-93.41387,278.6,6,,
39.23356,-93.4148,278.7,7,,
39.23488,-93.41556,278.8,8,,
39.23629,-93.41616,278.9,9,,
39.23776,-93.4166,279,0,,
39.23917,-93.4168,279.1,1,,
39.24061,-93.4167,279.2,2,,
39.24205,-93.41621,279.3,3,,
39.2432,-93.41548,279.4,4,,
39.24438,-93.41443,279.5,5,,
39.24551,-93.41327,279.6,6,,
39.24659,-93.41192,279.7,7,,
39.24758,-93.41056,279.8,8,,
39.24852,-93.40914,279.9,9,,
39.24963,-93.40771,280,0,,
39.25074,-93.40641,280.1,1,,
39.25191,-93.40526,280.2,2,,
39.25316,-93.40425,280.3,3,,
39.25445,-93.40345,280.4,4,,
39.25578,-93.40291,280.5,5,,
39.25718,-93.40249,280.6,6,,
39.25854,-93.40224,280.7,7,,
39.25999,-93.40217,280.8,8,,
39.26132,-93.40244,280.9,9,,
39.26267,-93.40306,281,0,,
39.26391,-93.40402,281.1,1,,
39.26503,-93.40513,281.2,2,,
39.26607,-93.40639,281.3,3,,
39.26704,-93.40771,281.4,4,,
39.26792,-93.4092,281.5,5,,
39.26855,-93.41072,281.6,6,,
39.26901,-93.41245,281.7,7,,
39.26928,-93.41427,281.8,8,,
39.2693,-93.41638,281.9,9,,
39.26908,-93.41832,282,0,,
39.26868,-93.42011,282.1,1,,
39.2682,-93.42182,282.2,2,,
39.2677,-93.42359,282.3,3,,
39.26727,-93.42533,282.4,4,,
39.26694,-93.42711,282.5,5,,
39.26668,-93.42894,282.6,6,,
39.26648,-93.43081,282.7,7,,
39.26634,-93.43267,282.8,8,,
39.26631,-93.43449,282.9,9,,
39.26641,-93.43635,283,0,,
39.26661,-93.43821,283.1,1,,
39.26684,-93.44005,283.2,2,,
39.26712,-93.44188,283.3,3,,
39.26747,-93.44372,283.4,4,,
39.2679,-93.4455,283.5,5,,
39.26846,-93.44721,283.6,6,,
39.26917,-93.44886,283.7,7,,
39.26997,-93.45045,283.8,8,,
39.27089,-93.45193,283.9,9,,
39.27197,-93.45318,284,0,,
39.2732,-93.45408,284.1,1,,
39.2746,-93.45462,284.2,2,,
39.27603,-93.45486,284.3,3,,
39.27747,-93.45489,284.4,4,,
39.27886,-93.45487,284.5,5,,
39.28031,-93.45494,284.6,6,,
39.28172,-93.45511,284.7,7,,
39.28314,-93.45548,284.8,8,,
39.28458,-93.456,284.9,9,,
39.28593,-93.4567,285,0,,
39.2872,-93.45753,285.1,1,,
39.28843,-93.45852,285.2,2,,
39.2896,-93.45967,285.3,3,,
39.29064,-93.46097,285.4,4,,
39.29163,-93.46237,285.5,5,,
39.29248,-93.46383,285.6,6,,
39.29321,-93.46544,285.7,7,,
39.29379,-93.46716,285.8,8,,
39.29424,-93.46894,285.9,9,,
39.29458,-93.47074,286,0,,
39.29485,-93.47262,286.1,1,,
39.29495,-93.47444,286.2,2,,
39.2948,-93.47638,286.3,3,,
39.29449,-93.47826,286.4,4,,
39.29401,-93.48001,286.5,5,,
39.29336,-93.48172,286.6,6,,
39.29252,-93.48337,286.7,7,,
39.29158,-93.48488,286.8,8,,
39.2906,-93.48624,286.9,9,,
39.28952,-93.48771,287,0,,
39.28848,-93.48892,287.1,1,,
39.2874,-93.4901,287.2,2,,
39.2863,-93.49121,287.3,3,,
39.28514,-93.49228,287.4,4,,
39.28397,-93.49329,287.5,5,,
39.28273,-93.49427,287.6,6,,
39.28152,-93.49509,287.7,7,,
39.28022,-93.49585,287.8,8,,
39.27889,-93.49651,287.9,9,,
39.27755,-93.49707,288,0,,
39.27616,-93.4975,288.1,1,,
39.27474,-93.49781,288.2,2,,
39.2733,-93.49807,288.3,3,,
39.27186,-93.49822,288.4,4,,
39.27041,-93.49826,288.5,5,,
39.26896,-93.49819,288.6,6,,
39.26747,-93.49802,288.7,7,,
39.26602,-93.49778,288.8,8,,
39.26459,-93.49747,288.9,9,,
39.26317,-93.49714,289,0,,
39.2618,-93.49682,289.1,1,,
39.26037,-93.49643,289.2,2,,
39.25897,-93.496,289.3,3,,
39.25762,-93.49543,289.4,4,,
39.25646,-93.49486,289.5,5,,
39.25511,-93.49421,289.6,6,,
39.25366,-93.49349,289.7,7,,
39.25209,-93.49266,289.8,8,,
39.25072,-93.49194,289.9,9,,
39.24941,-93.49125,290,0,,
39.24807,-93.49054,290.1,1,,
39.24671,-93.48987,290.2,2,,
39.24535,-93.48922,290.3,3,,
39.24399,-93.48859,290.4,4,,
39.24255,-93.48796,290.5,5,,
39.24116,-93.48742,290.6,6,,
39.23972,-93.4869,290.7,7,,
39.2383,-93.48647,290.8,8,,
39.23684,-93.48613,290.9,9,,
39.23543,-93.48587,291,0,,
39.23402,-93.48574,291.1,1,,
39.23257,-93.48575,291.2,2,,
39.23113,-93.48587,291.3,3,,
39.22973,-93.48619,291.4,4,,
39.22833,-93.48671,291.5,5,,
39.22694,-93.48737,291.6,6,,
39.22564,-93.48823,291.7,7,,
39.22439,-93.48923,291.8,8,,
39.22327,-93.49037,291.9,9,,
39.22224,-93.49159,292,0,,
39.22127,-93.4929,292.1,1,,
39.22034,-93.49433,292.2,2,,
39.21939,-93.49579,292.3,3,,
39.2185,-93.49728,292.4,4,,
39.21771,-93.49886,292.5,5,,
39.21694,-93.50049,292.6,6,,
39.21631,-93.50221,292.7,7,,
39.21579,-93.50394,292.8,8,,
39.21541,-93.50572,292.9,9,,
39.21509,-93.50754,293,0,,
39.2148,-93.50941,293.1,1,,
39.21456,-93.51123,293.2,2,,
39.21432,-93.51324,293.3,3,,
39.2141,-93.51507,293.4,4,,
39.21395,-93.51677,293.5,5,,
39.2138,-93.51864,293.6,6,,
39.21373,-93.52049,293.7,7,,
39.2137,-93.52233,293.8,8,,
39.2137,-93.52424,293.9,9,,
39.21376,-93.52608,294,0,,
39.21383,-93.52793,294.1,1,,
39.21395,-93.52977,294.2,2,,
39.2141,-93.53163,294.3,3,,
39.21426,-93.53349,294.4,4,,
39.21441,-93.53531,294.5,5,,
39.21459,-93.53713,294.6,6,,
39.21473,-93.53901,294.7,7,,
39.21491,-93.54089,294.8,8,,
39.21511,-93.54271,294.9,9,,
39.21531,-93.54441,295,0,,
39.21556,-93.54619,295.1,1,,
39.21584,-93.54804,295.2,2,,
39.21613,-93.54988,295.3,3,,
39.21644,-93.55167,295.4,4,,
39.21678,-93.5535,295.5,5,,
39.21715,-93.55542,295.6,6,,
39.21753,-93.55722,295.7,7,,
39.21805,-93.55896,295.8,8,,
39.21867,-93.56059,295.9,9,,
39.21943,-93.56213,296,0,,
39.22035,-93.56345,296.1,1,,
39.22145,-93.56457,296.2,2,,
39.22275,-93.56547,296.3,3,,
39.22411,-93.56613,296.4,4,,
39.22545,-93.56682,296.5,5,,
39.22689,-93.56758,296.6,6,,
39.22815,-93.56829,296.7,7,,
39.22945,-93.5691,296.8,8,,
39.23071,-93.57001,296.9,9,,
39.23199,-93.57102,297,0,,
39.23322,-93.572,297.1,1,,
39.23443,-93.57303,297.2,2,,
39.23563,-93.57407,297.3,3,,
39.23686,-93.5753,297.4,4,,
39.2379,-93.5765,297.5,5,,
39.23888,-93.57779,297.6,6,,
39.23983,-93.57916,297.7,7,,
39.24059,-93.58071,297.8,8,,
39.24123,-93.58239,297.9,9,,
39.24175,-93.58405,298,0,,
39.24221,-93.58599,298.1,1,,
39.24252,-93.58777,298.2,2,,
39.24274,-93.58959,298.3,3,,
39.24282,-93.59145,298.4,4,,
39.2428,-93.5933,298.5,5,,
39.24271,-93.59515,298.6,6,,
39.24254,-93.59697,298.7,7,,
39.24228,-93.59891,298.8,8,,
39.24193,-93.60064,298.9,9,,
39.24139,-93.60246,299,0,,
39.24068,-93.60408,299.1,1,,
39.23994,-93.6055,299.2,2,,
39.23916,-93.60694,299.3,3,,
39.23839,-93.60844,299.4,4,,
39.23762,-93.60997,299.5,5,,
39.23685,-93.61154,299.6,6,,
39.23604,-93.61322,299.7,7,,
39.23531,-93.61477,299.8,8,,
39.23456,-93.61637,299.9,9,,
39.23381,-93.618,300,0,,
39.23308,-93.61964,300.1,1,,
39.23242,-93.62123,300.2,2,,
39.23177,-93.62292,300.3,3,,
39.23124,-93.6246,300.4,4,,
39.23074,-93.62638,300.5,5,,
39.2303,-93.62815,300.6,6,,
39.22992,-93.62995,300.7,7,,
39.22968,-93.63162,300.8,8,,
39.22966,-93.63372,300.9,9,,
39.22987,-93.63553,301,0,,
39.23025,-93.63725,301.1,1,,
39.23075,-93.63904,301.2,2,,
39.23133,-93.64075,301.3,3,,
39.23196,-93.64243,301.4,4,,
39.23256,-93.64408,301.5,5,,
39.23313,-93.64575,301.6,6,,
39.2337,-93.64746,301.7,7,,
39.23424,-93.64919,301.8,8,,
39.23474,-93.65109,301.9,9,,
39.23516,-93.65287,302,0,,
39.23556,-93.65478,302.1,1,,
39.23589,-93.65659,302.2,2,,
39.23618,-93.65842,302.3,3,,
39.23641,-93.66018,302.4,4,,
39.23654,-93.66204,302.5,5,,
39.2365,-93.66392,302.6,6,,
39.23638,-93.66579,302.7,7,,
39.23615,-93.66763,302.8,8,,
39.23583,-93.66939,302.9,9,,
39.23537,-93.67126,303,0,,
39.23494,-93.67307,303.1,1,,
39.23437,-93.67472,303.2,2,,
39.23379,-93.6764,303.3,3,,
39.23316,-93.67809,303.4,4,,
39.23246,-93.67971,303.5,5,,
39.23167,-93.68126,303.6,6,,
39.2308,-93.68275,303.7,7,,
39.22987,-93.68418,303.8,8,,
39.22887,-93.68542,303.9,9,,
39.22767,-93.68667,304,0,,
39.22651,-93.68764,304.1,1,,
39.22523,-93.68853,304.2,2,,
39.22377,-93.68935,304.3,3,,
39.22245,-93.68995,304.4,4,,
39.22111,-93.69049,304.5,5,,
39.21976,-93.69107,304.6,6,,
39.2184,-93.6917,304.7,7,,
39.21706,-93.69243,304.8,8,,
39.21574,-93.69317,304.9,9,,
39.21436,-93.69411,305,0,,
39.21314,-93.69514,305.1,1,,
39.21201,-93.6963,305.2,2,,
39.21098,-93.69758,305.3,3,,
39.21002,-93.69898,305.4,4,,
39.20914,-93.70047,305.5,5,,
39.20832,-93.702,305.6,6,,
39.20757,-93.70357,305.7,7,,
39.20693,-93.7055,305.8,8,,
39.2064,-93.70727,305.9,9,,
39.20602,-93.70902,306,0,,
39.20574,-93.71085,306.1,1,,
39.20557,-93.71274,306.2,2,,
39.20552,-93.71458,306.3,3,,
39.20558,-93.71644,306.4,4,,
39.20567,-93.71825,306.5,5,,
39.20581,-93.72005,306.6,6,,
39.20605,-93.72189,306.7,7,,
39.20645,-93.72373,306.8,8,,
39.20709,-93.72562,306.9,9,,
39.20768,-93.72733,307,0,,
39.20828,-93.72903,307.1,1,,
39.20886,-93.73074,307.2,2,,
39.20936,-93.73244,307.3,3,,
39.20979,-93.73422,307.4,4,,
39.21019,-93.73614,307.5,5,,
39.21043,-93.73796,307.6,6,,
39.21056,-93.73979,307.7,7,,
39.21057,-93.74166,307.8,8,,
39.21046,-93.74352,307.9,9,,
39.21031,-93.74534,308,0,,
39.21011,-93.74722,308.1,1,,
39.20986,-93.74905,308.2,2,,
39.20957,-93.75086,308.3,3,,
39.20922,-93.75266,308.4,4,,
39.2088,-93.75439,308.5,5,,
39.20834,-93.75612,308.6,6,,
39.20786,-93.75783,308.7,7,,
39.20729,-93.75959,308.8,8,,
39.2066,-93.76131,308.9,9,,
39.20589,-93.76296,309,0,,
39.20517,-93.76458,309.1,1,,
39.20446,-93.7662,309.2,2,,
39.20376,-93.7679,309.3,3,,
39.20314,-93.76941,309.4,4,,
39.20239,-93.77124,309.5,5,,
39.20175,-93.77279,309.6,6,,
39.20109,-93.77446,309.7,7,,
39.20057,-93.77618,309.8,8,,
39.20017,-93.77807,309.9,9,,
39.19992,-93.77991,310,0,,
39.1998,-93.78179,310.1,1,,
39.19985,-93.7837,310.2,2,,
39.20009,-93.78559,310.3,3,,
39.2004,-93.78741,310.4,4,,
39.20081,-93.78917,310.5,5,,
39.20122,-93.79082,310.6,6,,
39.20168,-93.79251,310.7,7,,
39.20225,-93.79435,310.8,8,,
39.20295,-93.79591,310.9,9,,
39.20382,-93.7974,311,0,,
39.20478,-93.7988,311.1,1,,
39.20574,-93.80019,311.2,2,,
39.20661,-93.80147,311.3,3,,
39.20761,-93.80299,311.4,4,,
39.20854,-93.80443,311.5,5,,
39.20941,-93.80592,311.6,6,,
39.21022,-93.80739,311.7,7,,
39.21098,-93.80899,311.8,8,,
39.21164,-93.81059,311.9,9,,
39.21226,-93.81233,312,0,,
39.21287,-93.81403,312.1,1,,
39.21339,-93.81576,312.2,2,,
39.21388,-93.81751,312.3,3,,
39.21432,-93.81929,312.4,4,,
39.21472,-93.82108,312.5,5,,
39.21508,-93.82291,312.6,6,,
39.21538,-93.82474,312.7,7,,
39.21566,-93.82652,312.8,8,,
39.21589,-93.8285,312.9,9,,
39.21606,-93.83039,313,0,,
39.21617,-93.83223,313.1,1,,
39.21624,-93.83406,313.2,2,,
39.21625,-93.83595,313.3,3,,
39.21621,-93.83784,313.4,4,,
39.21612,-93.83977,313.5,5,,
39.21602,-93.84163,313.6,6,,
39.21586,-93.84349,313.7,7,,
39.21567,-93.84533,313.8,8,,
39.21543,-93.84717,313.9,9,,
39.2151,-93.84899,314,0,,
39.21472,-93.85066,314.1,1,,
39.21426,-93.85245,314.2,2,,
39.21377,-93.85421,314.3,3,,
39.21324,-93.856,314.4,4,,
39.21269,-93.85772,314.5,5,,
39.21211,-93.85947,314.6,6,,
39.2115,-93.86116,314.7,7,,
39.21086,-93.86284,314.8,8,,
39.21018,-93.86454,314.9,9,,
39.20954,-93.86617,315,0,,
39.20882,-93.86777,315.1,1,,
39.20807,-93.86936,315.2,2,,
39.20727,-93.87091,315.3,3,,
39.20646,-93.87244,315.4,4,,
39.20561,-93.87395,315.5,5,,
39.20476,-93.87545,315.6,6,,
39.20388,-93.87694,315.7,7,,
39.20299,-93.87841,315.8,8,,
39.2021,-93.87983,315.9,9,,
39.20117,-93.88126,316,0,,
39.20022,-93.88262,316.1,1,,
39.19925,-93.884,316.2,2,,
39.19821,-93.88534,316.3,3,,
39.19717,-93.88662,316.4,4,,
39.19611,-93.88787,316.5,5,,
39.19502,-93.88912,316.6,6,,
39.19395,-93.89031,316.7,7,,
39.19286,-93.89151,316.8,8,,
39.19173,-93.89269,316.9,9,,
39.19059,-93.89383,317,0,,
39.18947,-93.89498,317.1,1,,
39.1884,-93.89609,317.2,2,,
39.18727,-93.89723,317.3,3,,
39.18613,-93.89836,317.4,4,,
39.18493,-93.89944,317.5,5,,
39.18373,-93.90043,317.6,6,,
39.18249,-93.90138,317.7,7,,
39.18119,-93.90238,317.8,8,,
39.17997,-93.90332,317.9,9,,
39.17872,-93.9043,318,0,,
39.17749,-93.90532,318.1,1,,
39.17631,-93.90641,318.2,2,,
39.17516,-93.90755,318.3,3,,
39.17404,-93.90867,318.4,4,,
39.1729,-93.90992,318.5,5,,
39.17184,-93.9112,318.6,6,,
39.17084,-93.91248,318.7,7,,
39.16984,-93.91383,318.8,8,,
39.16887,-93.91521,318.9,9,,
39.16794,-93.91669,319,0,,
39.16708,-93.91824,319.1,1,,
39.16641,-93.91987,319.2,2,,
39.16592,-93.92162,319.3,3,,
39.16556,-93.92337,319.4,4,,
39.16526,-93.92519,319.5,5,,
39.16496,-93.92705,319.6,6,,
39.16461,-93.92886,319.7,7,,
39.16416,-93.93063,319.8,8,,
39.16367,-93.93233,319.9,9,,
39.16314,-93.934,320,0,,
39.16251,-93.93574,320.1,1,,
39.16184,-93.93737,320.2,2,,
39.16113,-93.93899,320.3,3,,
39.16034,-93.94056,320.4,4,,
39.15943,-93.94214,320.5,5,,
39.15852,-93.94353,320.6,6,,
39.15751,-93.94476,320.7,7,,
39.15639,-93.94581,320.8,8,,
39.15516,-93.94685,320.9,9,,
39.15395,-93.9478,321,0,,
39.1528,-93.94867,321.1,1,,
39.15156,-93.94965,321.2,2,,
39.15031,-93.95066,321.3,3,,
39.1491,-93.95168,321.4,4,,
39.1479,-93.95272,321.5,5,,
39.14681,-93.95394,321.6,6,,
39.14577,-93.95535,321.7,7,,
39.14485,-93.95682,321.8,8,,
39.14406,-93.95837,321.9,9,,
39.14336,-93.96007,322,0,,
39.14283,-93.96186,322.1,1,,
39.14245,-93.9637,322.2,2,,
39.14215,-93.96551,322.3,3,,
39.14194,-93.96737,322.4,4,,
39.1419,-93.96923,322.5,5,,
39.14205,-93.97112,322.6,6,,
39.14231,-93.97292,322.7,7,,
39.14274,-93.9747,322.8,8,,
39.14326,-93.9764,322.9,9,,
39.14388,-93.97808,323,0,,
39.14461,-93.97968,323.1,1,,
39.14541,-93.98121,323.2,2,,
39.14632,-93.98273,323.3,3,,
39.14728,-93.98405,323.4,4,,
39.14839,-93.98524,323.5,5,,
39.14968,-93.98632,323.6,6,,
39.15092,-93.98729,323.7,7,,
39.15213,-93.98836,323.8,8,,
39.15324,-93.98944,323.9,9,,
39.15435,-93.99064,324,0,,
39.15544,-93.99203,324.1,1,,
39.15636,-93.99346,324.2,2,,
39.15719,-93.99499,324.3,3,,
39.15798,-93.99656,324.4,4,,
39.15867,-93.99819,324.5,5,,
39.15918,-93.99977,324.6,6,,
39.15964,-94.00154,324.7,7,,
39.15996,-94.00336,324.8,8,,
39.16015,-94.0052,324.9,9,,
39.16018,-94.00701,325,0,,
39.16011,-94.00885,325.1,1,,
39.15996,-94.01068,325.2,2,,
39.15974,-94.01248,325.3,3,,
39.15943,-94.01434,325.4,4,,
39.15902,-94.01607,325.5,5,,
39.15851,-94.01779,325.6,6,,
39.15787,-94.01935,325.7,7,,
39.15717,-94.02107,325.8,8,,
39.15642,-94.02264,325.9,9,,
39.15561,-94.02419,326,0,,
39.15477,-94.02572,326.1,1,,
39.15391,-94.02716,326.2,2,,
39.15305,-94.02862,326.3,3,,
39.15212,-94.03007,326.4,4,,
39.15115,-94.03141,326.5,5,,
39.15012,-94.03271,326.6,6,,
39.14902,-94.03407,326.7,7,,
39.14797,-94.03536,326.8,8,,
39.14691,-94.03669,326.9,9,,
39.14587,-94.038,327,0,,
39.14479,-94.03934,327.1,1,,
39.14376,-94.04066,327.2,2,,
39.14272,-94.04197,327.3,3,,
39.14168,-94.04326,327.4,4,,
39.14066,-94.04458,327.5,5,,
39.13966,-94.04616,327.6,6,,
39.13882,-94.04768,327.7,7,,
39.13805,-94.04925,327.8,8,,
39.13734,-94.05089,327.9,9,,
39.13668,-94.05256,328,0,,
39.136,-94.05436,328.1,1,,
39.13543,-94.05607,328.2,2,,
39.13492,-94.05785,328.3,3,,
39.13451,-94.0596,328.4,4,,
39.1342,-94.06141,328.5,5,,
39.13396,-94.06327,328.6,6,,
39.13379,-94.06512,328.7,7,,
39.13368,-94.06698,328.8,8,,
39.1336,-94.06882,328.9,9,,
39.13355,-94.07068,329,0,,
39.13353,-94.07254,329.1,1,,
39.1335,-94.07432,329.2,2,,
39.13346,-94.07618,329.3,3,,
39.13345,-94.0781,329.4,4,,
39.13346,-94.07996,329.5,5,,
39.13357,-94.08188,329.6,6,,
39.13374,-94.08368,329.7,7,,
39.13397,-94.08551,329.8,8,,
39.13429,-94.08728,329.9,9,,
39.13472,-94.08917,330,0,,
39.13518,-94.09094,330.1,1,,
39.13578,-94.09267,330.2,2,,
39.13635,-94.09427,330.3,3,,
39.13705,-94.09602,330.4,4,,
39.13777,-94.09769,330.5,5,,
39.13851,-94.09927,330.6,6,,
39.13927,-94.10086,330.7,7,,
39.14008,-94.1024,330.8,8,,
39.14095,-94.10389,330.9,9,,
39.14185,-94.10537,331,0,,
39.14278,-94.1068,331.1,1,,
